66,108030
182,107015
162,106697
56,106387
13,106330
64,105390
68,105458
175,106545
169,106433
55,106398
55,105432
191,106583
63,105162
54,105044
59,105092
166,104044
538,104103
182,103805
173,103580
65,102603
169,103732
451,105143
442,105585
57,106208
191,104948
59,103972
56,104028
153,105141
58,103377
185,102504
182,102686
1526,108052
61,106597
166,105399
1411,109690
65,107971
200,109125
205,108240
475,109675
178,109841
196,110639
162,109731
175,109906
189,111055
65,110856
69,109749
178,110811
194,110604
184,109825
1613,113838
176,113563
167,112741
191,113892
182,114074
180,115214
164,115378
55,115107
58,114051
59,114110
175,115245
52,113857
205,114062
155,114217
15,113964
55,114971
207,114014
58,112632
164,112796
185,113941
155,114096
175,115225
1570,119476
68,118309
1642,122589
63,123584
67,122175
56,121097
198,121295
64,119919
207,121086
196,121025
191,120993
155,120722
456,121124
509,122593
193,122524
13,121359
60,121419
169,122548
184,122732
518,124210
538,125580
184,125412
157,125569
203,126706
160,125452
466,126868
63,125182
157,124218
446,125375
53,124237
61,124298
158,123738
53,122589
193,122782
205,122507
509,123976
56,123969
164,122756
167,123883
202,124085
187,124272
56,123848
182,124030
1411,128321
178,128207
189,125328
196,124084
158,124242
66,122473
173,122561
194,122460
167,121002
427,121006
189,121138
160,121147
1598,126267
67,125363
205,124128
191,124319
16,123855
205,124060
451,125471
153,125457
16,125189
207,125367
178,125545
173,125718
162,126840
157,125557
56,125330
54,125373
207,123954
61,122575
175,122750
162,123682
198,122630
160,121036
205,119420
153,118040
533,118401
1584,122865
157,123977
171,122488
62,121335
422,122717
155,121432
485,122877
542,125339
182,124081
66,121267
194,122421
184,121165
198,119923
64,118547
62,119569
62,119631
205,119836
54,118450
59,117069
418,117007
54,115621
191,116772
169,116729
16,115517
69,115586
162,116708
69,113897
207,113679
55,112719
57,112776
175,113911
65,113835
164,112700
185,113845
13,113639
62,112480
62,112542
1440,116862
58,115480
504,116908
184,117711
64,116712
54,115326
63,112509
13,109642
193,109835
167,110676
16,109212
166,108264
187,108416
189,109357
185,108345
54,106959
158,108019
180,105377
200,94057
187,93764
202,91086
205,92251
169,89540
157,88257
158,89375
1627,91002
54,86736
191,87887
59,87869
17,86523
