418,132939
191,50165
470,132640
189,349
191,36060
158,218
437,131100
1354,135434
66,4080
167,322
173,4335
189,204
160,213
200,136884
67,151
191,32022
1526,137228
16,1884
16,1449
153,2846
157,290
56,63
54,106
162,2962
173,3135
178,3313
207,140927
205,141485
1613,145498
61,4439
160,1405
162,4571
1598,149590
153,2844
157,1864
171,1335
62,182
175,11877
191,21668
155,223
193,53434
538,150225
182,1616
205,150141
196,151297
1555,152852
62,274
62,336
64,400
66,4786
184,4490
54,224
422,154088
1397,158523
16,139
54,1633
59,4572
69,321
162,1443
169,2840
509,155721
1469,160070
13,1464
55,3178
57,3235
62,417
62,479
65,4243
58,122
69,5951
164,3235
175,5810
64,114
184,1361
203,159861
196,157177
514,157211
205,157416
1570,162762
13,1559
54,7373
63,4556
167,1557
200,158282
16,1253
461,158520
166,1726
185,16311
205,157156
54,250
203,157413
200,158573
1354,161367
196,161563
494,163017
198,162735
196,161491
202,158813
202,158083
203,157298
205,157023
200,157223
466,157209
490,158659
1555,160214
198,161033
205,160137
158,20557
538,151233
157,190
158,348
169,2917
442,150239
451,151650
180,24630
1411,148441
17,138
54,1632
1526,155798
200,151328
205,151403
475,152838
196,152664
194,150831
1613,152921
205,149766
207,148533
1570,151338
1642,155343
198,152903
509,150052
196,153831
456,151664
207,155711
518,152869
538,154239
203,154064
466,153106
446,151393
193,148475
509,148504
205,148709
202,148431
1411,151282
196,145718
194,142737
427,141116
1598,145068
207,139984
205,144029
205,142794
451,144205
207,138652
198,136930
1584,134194
205,137064
533,136852
422,134394
485,134399
542,136861
194,132735
198,130053
205,129778
418,126836
191,125587
207,122009
1440,122434
504,122422
193,114011
187,111283
185,111023
189,112409
200,96532
187,95279
202,92601
205,93766
1627,91073
59,86735
191,87963
