155,1408
191,2985
13,118
60,178
169,347
184,1491
157,208
184,392
193,4163
160,265
196,7404
203,3038
207,9031
63,135
456,7630
157,1547
53,160
61,221
446,2818
466,7363
53,226
158,1586
193,1537
56,90
205,358
509,14787
164,1511
56,127
167,1734
178,180
182,1614
187,3241
202,4403
509,7312
189,301
518,20499
158,1457
196,1653
538,23183
66,1382
173,1470
194,1369
1339,217563
67,190
160,1639
167,4357
189,3106
191,417
205,1582
16,158
205,363
153,1309
16,1041
162,214
173,387
178,1525
157,242
207,1889
54,1169
56,1236
427,11123
207,233
451,7404
61,265
162,237
175,1562
198,320
1339,168699
160,2945
205,1329
1339,171363
62,65
153,4230
157,3250
171,2721
155,221
422,3043
182,345
485,3230
533,9043
66,469
194,1623
184,367
542,7629
198,1587
62,209
62,271
64,335
205,1500
54,114
1354,175693
54,82
59,3021
191,332
169,1249
16,37
69,106
162,268
418,4526
1354,138360
55,1615
57,1672
13,26
65,1609
69,3259
164,1503
62,125
62,187
175,3242
185,2947
58,125
207,5667
504,1760
64,420
184,2627
54,178
1368,213226
63,1609
1397,178686
13,3019
16,1269
166,321
167,4042
185,193
187,1785
189,2726
54,143
158,243
193,7214
1411,121425
180,3045
1411,86536
1440,30376
200,336
1469,329875
187,4392
202,1714
205,1919
1469,201628
157,3065
158,3223
169,5792
1512,357224
17,121
54,1615
59,1597
191,1865
1526,231871
1526,161397
1541,381818
1541,345761
1541,307060
1555,243415
1555,206090
1570,236396
1570,174465
1584,122494
1598,275003
1598,151141
1613,286663
1613,206196
1627,76783
1642,327065
1642,211825
1656,433563
